city,city_ascii,lat,lng,pop,country,iso2,iso3,province,id
Danjiangkou,Danjiangkou,32.5200163,111.5000052,92008,China,CN,CHN,Hubei,1680
Shashi,Shashi,30.32002138,112.2299865,509390,China,CN,CHN,Hubei,1681
Anlu,Anlu,31.26998924,113.670002,71198,China,CN,CHN,Hubei,1682
Zixing,Zixing,25.96997683,113.4000443,6618,China,CN,CHN,Hunan,1683
Deyang,Deyang,31.13333091,104.3999735,152194,China,CN,CHN,Sichuan,1684
Tengchong,Tengchong,25.03331565,98.46658891,126058,China,CN,CHN,Yunnan,1685
Mengzi,Mengzi,23.3619448,103.4061324,303341,China,CN,CHN,Yunnan,1686
Chuxiong,Chuxiong,25.03641624,101.5455741,254370,China,CN,CHN,Yunnan,1687
Hengshui,Hengshui,37.71998313,115.7000073,456356,China,CN,CHN,Hebei,1688
Xuanhua,Xuanhua,40.59440716,115.0243379,391583.5,China,CN,CHN,Hebei,1689
Luohe,Luohe,33.57000388,114.02998,417356,China,CN,CHN,Henan,1690
Beipiao,Beipiao,41.81001772,120.7600085,191757,China,CN,CHN,Liaoning,1691
Wafangdian,Wafangdian,39.62591331,121.9959537,303217.5,China,CN,CHN,Liaoning,1692
Zhucheng,Zhucheng,35.98995953,119.3800927,881963.5,China,CN,CHN,Shandong,1693
Hangu,Hangu,39.23195803,117.7769864,270581,China,CN,CHN,Tianjin,1694
Xinyi,Xinyi,34.38000612,118.3500264,962656,China,CN,CHN,Jiangsu,1695
Yangzhou,Yangzhou,32.39999778,119.4300122,539715,China,CN,CHN,Jiangsu,1696
Linhai,Linhai,28.85000775,121.1199865,202348,China,CN,CHN,Zhejiang,1697
Huangyan,Huangyan,28.65001996,121.2500044,174580.5,China,CN,CHN,Zhejiang,1698
Daan,Daan,45.49999921,124.2999991,84795.5,China,CN,CHN,Jilin,1699
Changling,Changling,44.26999676,123.9899922,46703.5,China,CN,CHN,Jilin,1700
Tonghua,Tonghua,41.67997398,125.7499882,27227,China,CN,CHN,Jilin,1701
Baishan,Baishan,41.90001223,126.4299983,330000,China,CN,CHN,Jilin,1702
Yanji,Yanji,42.88230369,129.5127559,407848.5,China,CN,CHN,Jilin,1703
Ergun Zuoqi,Ergun Zuoqi,50.78332013,121.5166548,42849,China,CN,CHN,Nei Mongol,1704
Shangdu,Shangdu,41.54943931,113.5338863,18831,China,CN,CHN,Nei Mongol,1705
Orongen Zizhiqi,Orongen Zizhiqi,50.56666669,123.7166756,40128,China,CN,CHN,Nei Mongol,1706
Zalantun,Zalantun,48.00000165,122.7199922,135128,China,CN,CHN,Nei Mongol,1707
Wuchuan,Wuchuan,41.09551353,111.4408357,23776,China,CN,CHN,Nei Mongol,1708
Hanggin Houqi,Hanggin Houqi,40.88469952,107.140013,39954,China,CN,CHN,Nei Mongol,1709
Anda,Anda,46.39999595,125.3200402,181402,China,CN,CHN,Heilongjiang,1710
Qinggang,Qinggang,46.69002993,126.1000443,60955,China,CN,CHN,Heilongjiang,1711
Angangxi,Angangxi,47.16005292,123.8000297,24317,China,CN,CHN,Heilongjiang,1712
Hulan Ergi,Hulan Ergi,47.20997235,123.6100154,277671.5,China,CN,CHN,Heilongjiang,1713
Qingan,Qingan,46.87185345,127.5118444,53206,China,CN,CHN,Heilongjiang,1714
Baiquan,Baiquan,47.60183474,126.0818542,52679.5,China,CN,CHN,Heilongjiang,1715
Suileng,Suileng,47.24599082,127.1059777,57456.5,China,CN,CHN,Heilongjiang,1716
Linkou,Linkou,45.28189882,130.2518839,66426.5,China,CN,CHN,Heilongjiang,1717
Longxi,Longxi,35.04763979,104.6394421,355037,China,CN,CHN,Gansu,1718
Pingliang,Pingliang,35.53037518,106.6800927,157706,China,CN,CHN,Gansu,1719
Anxi,Anxi,40.50043357,95.79998165,17886,China,CN,CHN,Gansu,1720
Minxian,Minxian,34.4361784,104.0305904,67826,China,CN,CHN,Gansu,1721
Jinchang,Jinchang,38.49569806,102.1739078,141670,China,CN,CHN,Gansu,1722
Guide,Guide,36.04509829,101.4241862,7642,China,CN,CHN,Gansu,1723
Qinzhou,Qinzhou,21.95042889,108.6199743,173186,China,CN,CHN,Guangxi,1724
Pingxiang,Pingxiang,22.09737083,106.7566772,31109,China,CN,CHN,Guangxi,1725
Yishan,Yishan,24.50037661,108.6666898,47062,China,CN,CHN,Guangxi,1726
Beihai,Beihai,21.4804059,109.1000484,567289,China,CN,CHN,Guangxi,1727
Hechi,Hechi,23.09653465,109.6091129,3275189.5,China,CN,CHN,Guangxi,1728
Tongren,Tongren,27.68041506,109.1300207,104441.5,China,CN,CHN,Guizhou,1729
Fengjie,Fengjie,31.05044191,109.5166638,49168,China,CN,CHN,Chongqing,1730
Changping,Changping,40.22476564,116.1943957,372410.5,China,CN,CHN,Beijing,1731
Shaowu,Shaowu,27.30038658,117.5000008,56889.5,China,CN,CHN,Fujian,1732
Longyan,Longyan,25.18041262,117.0300036,367896,China,CN,CHN,Fujian,1733
Zhangzhou,Zhangzhou,24.52037539,117.6700162,2434799.5,China,CN,CHN,Fujian,1734
Putian,Putian,25.43034568,119.0200114,376558,China,CN,CHN,Fujian,1735
Fuan,Fuan,27.07042645,119.6200264,81761.5,China,CN,CHN,Fujian,1736
Changting,Changting,25.8669857,116.3166621,87458,China,CN,CHN,Fujian,1737
Nanping,Nanping,26.63037579,118.1699857,192364,China,CN,CHN,Fujian,1738
Ninde,Ninde,26.68037274,119.5300577,189623.5,China,CN,CHN,Fujian,1739
Jieshou,Jieshou,33.25043683,115.3500028,141993,China,CN,CHN,Anhui,1740
Tongling,Tongling,30.95044802,117.7800354,437710,China,CN,CHN,Anhui,1741
Maanshan,Maanshan,31.73040041,118.4800443,1000121,China,CN,CHN,Anhui,1742
Fuyang,Fuyang,32.90040651,115.82,170023,China,CN,CHN,Anhui,1743
Yangjiang,Yangjiang,21.85040916,111.9700024,751181.5,China,CN,CHN,Guangdong,1744
Meizhou,Meizhou,24.30049217,116.1199816,279571,China,CN,CHN,Guangdong,1745
Heyuan,Heyuan,23.7304236,114.6800179,269280.5,China,CN,CHN,Guangdong,1746
Qingyuan,Qingyuan,23.7003996,113.0300927,706717,China,CN,CHN,Guangdong,1747
Zhaoqing,Zhaoqing,23.05041343,112.4500248,420984.5,China,CN,CHN,Guangdong,1748
Lianxian,Lianxian,24.78152224,112.3825354,148233,China,CN,CHN,Guangdong,1749
Jiangmen,Jiangmen,22.58039044,113.0800122,532419,China,CN,CHN,Guangdong,1750
Maoming,Maoming,21.92040489,110.8700179,1217715,China,CN,CHN,Guangdong,1751
Gar,Gar,32.20039756,79.98332434,5250,China,CN,CHN,Xizang,1752
Turpan,Turpan,42.93537539,89.1650378,178863.5,China,CN,CHN,Xinjiang Uygur,1753
Quiemo,Quiemo,38.13375633,85.53332149,32494,China,CN,CHN,Xinjiang Uygur,1754
Koktokay,Koktokay,47.00037274,89.46662146,60000,China,CN,CHN,Xinjiang Uygur,1755
Hancheng,Hancheng,35.47043052,110.429993,140092,China,CN,CHN,Shaanxi,1756
Weinan,Weinan,34.50043805,109.5000756,172321,China,CN,CHN,Shaanxi,1757
Shuozhou,Shuozhou,39.30037762,112.4200008,408068.5,China,CN,CHN,Shanxi,1758
Xinzhou,Xinzhou,38.41043194,112.7199825,216805,China,CN,CHN,Shanxi,1759
Jincheng,Jincheng,35.50037701,112.8300016,520000,China,CN,CHN,Shanxi,1760
Jiexiu,Jiexiu,37.04002464,111.8999808,77178,China,CN,CHN,Shanxi,1761
Changzhi,Changzhi,36.18387534,113.1052819,706000,China,CN,CHN,Shanxi,1762
Guangshui,Guangshui,31.62038129,114.0000077,145885.5,China,CN,CHN,Hubei,1763
Jingmen,Jingmen,31.03039146,112.1000203,400000,China,CN,CHN,Hubei,1764
Zicheng,Zicheng,30.30043601,111.5000052,198212.5,China,CN,CHN,Hubei,1765
Shishou,Shishou,29.70039512,112.400002,177099,China,CN,CHN,Hubei,1766
Xiaogan,Xiaogan,30.92039817,113.9000138,160437,China,CN,CHN,Hubei,1767
Puqi,Puqi,29.72041974,113.880015,169027.5,China,CN,CHN,Hubei,1768
Yunxian,Yunxian,32.80816408,110.8136389,133558,China,CN,CHN,Hubei,1769
Jinshi,Jinshi,29.63210472,111.851715,178453,China,CN,CHN,Hunan,1770
Chenzhou,Chenzhou,25.80042645,113.0300927,251017.5,China,CN,CHN,Hunan,1771
Zhijiang,Zhijiang,27.44094647,109.6780493,113907,China,CN,CHN,Hunan,1772
Xiangtan,Xiangtan,27.85043052,112.9000232,2183454,China,CN,CHN,Hunan,1773
Zigong,Zigong,29.40000002,104.780002,897480.5,China,CN,CHN,Sichuan,1774
Yaan,Yaan,29.98042971,103.0800024,340000,China,CN,CHN,Sichuan,1775
Langzhong,Langzhong,31.57593955,105.9655627,60542,China,CN,CHN,Sichuan,1776
Rongzhag,Rongzhag,30.95044802,101.9166626,52500,China,CN,CHN,Sichuan,1777
Simao,Simao,22.78068829,100.9781669,162725,China,CN,CHN,Yunnan,1778
Wenshan,Wenshan,23.3723576,104.2496984,108396,China,CN,CHN,Yunnan,1779
Zhanyi,Zhanyi,25.6004645,103.8166499,652604,China,CN,CHN,Yunnan,1780
Huize,Huize,26.35041872,103.4166744,5170,China,CN,CHN,Yunnan,1781
Chengde,Chengde,40.96037966,117.9300004,377629,China,CN,CHN,Hebei,1782
Cangzhou,Cangzhou,38.32038576,116.8700134,527681,China,CN,CHN,Hebei,1783
Baoding,Baoding,38.87042971,115.4800207,1051326,China,CN,CHN,Hebei,1784
Huanghua,Hunanghua,38.37043439,117.330037,104243,China,CN,CHN,Hebei,1785
Dingzhou,Dingzhou,38.50042645,114.9999983,152934,China,CN,CHN,Hebei,1786
Nangong,Nangong,37.37039207,115.3700016,82386,China,CN,CHN,Hebei,1787
Linqing,Linqing,36.85039797,115.6800085,110046,China,CN,CHN,Hebei,1788
Xiangtai,Xiangtai,37.04997235,114.5000288,611739,China,CN,CHN,Hebei,1789
Puyang,Puyang,35.70039064,114.9799996,666322,China,CN,CHN,Henan,1790
Hebi,Hebi,35.95037539,114.2200459,244662,China,CN,CHN,Henan,1791
Xuchang,Xuchang,34.02038983,113.8200187,449258,China,CN,CHN,Henan,1792
Zhoukou,Zhoukou,33.63041363,114.6300468,377061,China,CN,CHN,Henan,1793
Dengzhou,Dengzhou,32.68036826,112.0800215,59338,China,CN,CHN,Henan,1794
Tieling,Tieling,42.30037539,123.8199768,336953.5,China,CN,CHN,Liaoning,1795
Chaoyang,Chaoyang,41.55042116,120.4199776,440150.5,China,CN,CHN,Liaoning,1796
Huanren,Huanren,41.25633059,125.3459818,91384,China,CN,CHN,Liaoning,1797
Zhuanghe,Zhuanghe,39.6822923,122.9618896,170947,China,CN,CHN,Liaoning,1798
Yishui,Yishui,35.79043683,118.6199841,94115,China,CN,CHN,Shandong,1799
Shanxian,Shanxian,34.79042035,116.0799841,74459,China,CN,CHN,Shandong,1800
Pingyi,Pingyi,35.51042808,117.6200451,78254,China,CN,CHN,Shandong,1801
Pingdu,Pingdu,36.79037579,119.9400069,91077,China,CN,CHN,Shandong,1802
Laiwu,Laiwu,36.2004118,117.6600427,124108,China,CN,CHN,Shandong,1803
Buizhou,Buizhou,37.37039207,118.0200207,115893,China,CN,CHN,Shandong,1804
Liaocheng,Liaocheng,36.4304236,115.9700166,226930,China,CN,CHN,Shandong,1805
Rizhao,Rizhao,35.43038129,119.4500109,555693.5,China,CN,CHN,Shandong,1806
Dezhou,Dezhou,37.45041302,116.3000223,379555,China,CN,CHN,Shandong,1807
Linchuan,Linchuan,27.97034568,116.3600187,241104,China,CN,CHN,Jiangxi,1808
Fengcheng,Fengcheng,28.20040916,115.7700288,61469,China,CN,CHN,Jiangxi,1809
Jian,Jian,27.13042279,114.9999983,490221,China,CN,CHN,Jiangxi,1810
Shangrao,Shangrao,28.47039268,117.9699979,922421.5,China,CN,CHN,Jiangxi,1811
Jingdezhen,Jingdezhen,29.27042137,117.1800203,383931.5,China,CN,CHN,Jiangxi,1812
Taizhou,Taizhou,32.4904057,119.9000093,612356,China,CN,CHN,Jiangsu,1813
Shuyang,Shuyang,34.12986635,118.7733597,1770000,China,CN,CHN,Jiangsu,1814
Lianyungang,Lianyungang,34.60043194,119.170028,715600,China,CN,CHN,Jiangsu,1815
Lishui,Lishui,28.45041974,119.9000093,135861.5,China,CN,CHN,Zhejiang,1816
Jiaojing,Jiaojing,28.6804057,121.4499922,471152,China,CN,CHN,Zhejiang,1817
Quzhou,Quzhou,28.97043968,118.8699947,226108,China,CN,CHN,Zhejiang,1818
Fuyu,Fuyu,45.18038047,124.8200191,247804.5,China,CN,CHN,Jilin,1819
Dunhua,Dunhua,43.35049217,128.2200183,170357,China,CN,CHN,Jilin,1820
Nongan,Nongan,44.43040041,125.1700752,141482,China,CN,CHN,Jilin,1821
Taonan,Taonan,45.33042299,122.7800402,114715,China,CN,CHN,Jilin,1822
Liuhe,Liuhe,42.27885215,125.7173287,67956.5,China,CN,CHN,Jilin,1823
Huinan,Huinan,42.62293968,126.2614298,43261.5,China,CN,CHN,Jilin,1824
Panshi,Panshi,42.94263592,126.0561193,83208,China,CN,CHN,Jilin,1825
Jiaohe,Jiaohe,43.71628379,127.3459631,90420,China,CN,CHN,Jilin,1826
Linjiang,Linjiang,41.83634686,126.9359623,76732,China,CN,CHN,Jilin,1827
Wangqing,Wangqing,43.32478314,129.7343444,79825,China,CN,CHN,Jilin,1828
Helong,Helong,42.53475384,129.0043632,83032.5,China,CN,CHN,Jilin,1829
Shulan,Shulan,44.40910972,126.9487264,78092,China,CN,CHN,Jilin,1830
Jiutai,Jiutai,44.14473309,125.8443493,190257,China,CN,CHN,Jilin,1831
Alxa Zuoqi,Alxa Zuoqi,38.83901044,105.6686299,56387,China,CN,CHN,Nei Mongol,1832
Linxi,Linxi,43.51707115,118.0333016,679,China,CN,CHN,Nei Mongol,1833
Kailu,Kailu,43.58373374,121.1999816,2809,China,CN,CHN,Nei Mongol,1834
Bairin Zuoqi,Bairin Zuoqi,43.98370933,119.1833606,48540,China,CN,CHN,Nei Mongol,1835
Yitulihe,Yitulihe,50.65162274,121.5166548,19645,China,CN,CHN,Nei Mongol,1836
Yakeshi,Yakeshi,49.28041445,120.7300362,107047,China,CN,CHN,Nei Mongol,1837
Bugt,Bugt,48.78380393,121.9333736,17457,China,CN,CHN,Nei Mongol,1838
Wuyuan,Wuyuan,41.08962242,108.2721919,30057,China,CN,CHN,Nei Mongol,1839
Bayan Obo,Bayan Obo,41.76764305,109.9711063,27476,China,CN,CHN,Nei Mongol,1840
Fengzhen,Fengzhen,40.45469993,113.1443493,85809,China,CN,CHN,Nei Mongol,1841
Suihua,Suihua,46.63042116,126.9799906,250903,China,CN,CHN,Heilongjiang,1842
Shuangyashan,Shuangyashan,46.67041872,131.3500081,500000,China,CN,CHN,Heilongjiang,1843
Shangzhi,Shangzhi,45.22042971,127.9700077,89699.5,China,CN,CHN,Heilongjiang,1844
Fujin,Fujin,47.2703821,132.019993,80092.5,China,CN,CHN,Heilongjiang,1845
Yian,Yian,47.88039654,125.2999898,39924,China,CN,CHN,Heilongjiang,1846
Tailai,Tailai,46.3903583,123.409976,71307.5,China,CN,CHN,Heilongjiang,1847
Longjiang,Longjiang,47.34040367,123.1800158,87115,China,CN,CHN,Heilongjiang,1848
Gannan,Gannan,47.92036826,123.5100215,46854.5,China,CN,CHN,Heilongjiang,1849
Hailun,Hailun,47.45042279,126.9300195,104848.5,China,CN,CHN,Heilongjiang,1850
Mishan,Mishan,45.55038373,131.8800016,80459,China,CN,CHN,Heilongjiang,1851
Tieli,Tieli,46.95037579,128.0500028,109228.5,China,CN,CHN,Heilongjiang,1852
Shuangcheng,Shuangcheng,45.35034426,126.2799816,118525,China,CN,CHN,Heilongjiang,1853
Zhaodong,Zhaodong,46.08042889,125.98,167193,China,CN,CHN,Heilongjiang,1854
Lanxi,Lanxi,46.2663607,126.2759509,67011,China,CN,CHN,Heilongjiang,1855
Keshan,Keshan,48.02633079,125.8659501,72403,China,CN,CHN,Heilongjiang,1856
Nancha,Nancha,47.13635927,129.285948,104570.5,China,CN,CHN,Heilongjiang,1857
Xinqing,Xinqing,48.23634381,129.5059346,42617.5,China,CN,CHN,Heilongjiang,1858
Hulin,Hulin,45.76902671,132.9922334,42559,China,CN,CHN,Heilongjiang,1859
Boli,Boli,45.75636599,130.5759468,83317,China,CN,CHN,Heilongjiang,1860
Ningan,Ningan,44.33133669,129.4659371,54636,China,CN,CHN,Heilongjiang,1861
Jyekundo,Jyekundo,33.01662681,96.73330969,16500,China,CN,CHN,Gansu,1862
Liuzhou,Liuzhou,24.28000246,109.2500134,1436030.5,China,CN,CHN,Guangxi,1863
Xingyi,Xingyi,25.09041811,104.8900211,539536,China,CN,CHN,Guizhou,1864
Anshun,Anshun,26.25039899,105.9300093,600468,China,CN,CHN,Guizhou,1865
Zunyi,Zunyi,27.70002626,106.9200264,657646,China,CN,CHN,Guizhou,1866
Wanzhou,Wanxian,30.81999086,108.4000394,1680000,China,CN,CHN,Chongqing,1867
Huaibei,Huaibei,33.95036826,116.7500207,908019.5,China,CN,CHN,Anhui,1868
Wuhu,Wuhu,31.3504236,118.3699735,658762,China,CN,CHN,Anhui,1869
Luan,Luan,31.75034751,116.4800114,1408227.5,China,CN,CHN,Anhui,1870
Bengbu,Bengbu,32.94999005,117.330037,735324,China,CN,CHN,Anhui,1871
Anqing,Anqing,30.49995872,117.0500024,469579,China,CN,CHN,Anhui,1872
Foshan,Foshan,23.03005292,113.1200097,785174,China,CN,CHN,Guangdong,1873
Nagchu,Nagchu,31.48000226,92.05002966,2250,China,CN,CHN,Xizang,1874
Nyingchi,Nyingchi,29.53329938,94.41670691,55,China,CN,CHN,Xizang,1875
Chamdo,Chamdo,31.16668805,97.23327917,93140,China,CN,CHN,Xizang,1876
Korla,Korla,41.72999676,86.15002803,192919,China,CN,CHN,Xinjiang Uygur,1877
Kuqa,Kuqa,41.72774884,82.93637406,89802,China,CN,CHN,Xinjiang Uygur,1878
Tacheng,Tacheng,46.75002626,82.95001664,49796,China,CN,CHN,Xinjiang Uygur,1879
Shihezi,Shihezi,44.29996909,86.02993201,572977,China,CN,CHN,Xinjiang Uygur,1880
Karamay,Karamay,45.58994204,84.8599259,108769,China,CN,CHN,Xinjiang Uygur,1881
Aksu,Aksu,41.15000633,80.25002641,309704.5,China,CN,CHN,Xinjiang Uygur,1882
Sanya,Sanya,18.25910454,109.5040317,253721,China,CN,CHN,Hainan,1883
Haikou,Haikou,20.05000226,110.3200256,1606808.5,China,CN,CHN,Hainan,1884
Hanzhong,Hanzhong,33.12997906,107.0299939,145986,China,CN,CHN,Shaanxi,1885
Baoji,Baoji,34.38000612,107.1499865,800000,China,CN,CHN,Shaanxi,1886
Tongchuan,Tongchuan,35.07998924,109.0299751,252930.5,China,CN,CHN,Shaanxi,1887
Linfen,Linfen,36.08034161,111.520004,533283,China,CN,CHN,Shanxi,1888
Yuci,Yuci,37.68039899,112.7300077,537964.5,China,CN,CHN,Shanxi,1889
Datong,Datong,40.08001996,113.2999987,1462839,China,CN,CHN,Shanxi,1890
Jianmen,Jianmen,30.65005292,113.1600073,937875,China,CN,CHN,Hubei,1891
Yichang,Yichang,30.69997235,111.2800187,675862.5,China,CN,CHN,Hubei,1892
Xiantao,Xiantao,30.3704059,113.4400419,897703,China,CN,CHN,Hubei,1893
Macheng,Macheng,31.17999473,115.0300223,126366,China,CN,CHN,Hubei,1894
Huangshi,Huangshi,30.22000165,115.0999922,688090,China,CN,CHN,Hubei,1895
Zhuzhou,Zhuzhou,27.82999249,113.1500337,894679,China,CN,CHN,Hunan,1896
Yongzhou,Yongzhou,26.23037437,111.6199979,700180.5,China,CN,CHN,Hunan,1897
Yiyang,Yiyang,28.60041058,112.3300321,777304,China,CN,CHN,Hunan,1898
Changde,Changde,29.02999676,111.6800459,993390,China,CN,CHN,Hunan,1899
Shaoyang,Shaoyang,26.99999147,111.2000752,45617,China,CN,CHN,Hunan,1900
Leshan,Leshan,29.56709576,103.7333475,655738.5,China,CN,CHN,Sichuan,1901
Panzhihua,Panzhihua,26.5499931,101.7300073,446298,China,CN,CHN,Sichuan,1902
Fulin,Fulin,29.35000307,102.7167171,1049,China,CN,CHN,Sichuan,1903
Guangyuan,Guangyuan,32.42999595,105.870013,325400,China,CN,CHN,Sichuan,1904
Luzhou,Luzhou,28.87998008,105.380017,1537000,China,CN,CHN,Sichuan,1905
Yibin,Yibin,28.7699868,104.5700406,572055.5,China,CN,CHN,Sichuan,1906
Zhaotang,Zhaotang,27.32038535,103.720015,459200,China,CN,CHN,Yunnan,1907
Lijiang,Lijiang,26.80000368,100.2665824,18445,China,CN,CHN,Yunnan,1908
Yuxi,Yuxi,24.37999636,102.5700077,250077,China,CN,CHN,Yunnan,1909
Dali,Dali,25.70001914,100.1799727,145362.5,China,CN,CHN,Yunnan,1910
Qinhuangdao,Qinhuangdao,39.93036501,119.6200264,881359,China,CN,CHN,Hebei,1911
Langfang,Langfang,39.5203642,116.6799991,694465.5,China,CN,CHN,Hebei,1912
Zhangjiakou,Zhangjiakou,40.83000002,114.9299768,802820.5,China,CN,CHN,Hebei,1913
Tangshan,Tangshan,39.62433718,118.194377,1737974.5,China,CN,CHN,Hebei,1914
Anyang,Anyang,36.07997988,114.3500122,834064.5,China,CN,CHN,Henan,1915
Jiaozuo,Jiaozuo,35.2500047,113.2200036,687270,China,CN,CHN,Henan,1916
Kaifeng,Kaifeng,34.85000327,114.3500122,872000,China,CN,CHN,Henan,1917
Shangqiu,Shangqiu,34.45041526,115.6500362,967109,China,CN,CHN,Henan,1918
Pingdingshan,Pingdingshan,33.73040753,113.2999987,849000,China,CN,CHN,Henan,1919
Xinyang,Xinyang,32.130376,114.0699776,1411944,China,CN,CHN,Henan,1920
Xinxiang,Xinxiang,35.32043968,113.8699898,823300.5,China,CN,CHN,Henan,1921
Luoyang,Luoyang,34.67998781,112.4700752,1552790.5,China,CN,CHN,Henan,1922
Liaoyang,Liaoyang,41.27999839,123.1800158,740945,China,CN,CHN,Liaoning,1923
Dandong,Dandong,40.14360781,124.3935852,750986.5,China,CN,CHN,Liaoning,1924
Yingkow,Yingkow,40.67034568,122.2800191,693079.5,China,CN,CHN,Liaoning,1925
Jinzhou,Jinzhou,41.12036989,121.1000394,780134.5,China,CN,CHN,Liaoning,1926
Fuxin,Fuxin,42.0104706,121.6600052,729525,China,CN,CHN,Liaoning,1927
Benxi,Benxi,41.33038291,123.7500069,923933,China,CN,CHN,Liaoning,1928
Fushun,Fushun,41.86538902,123.8699996,1435323,China,CN,CHN,Liaoning,1929
Jining,Jining,35.40040895,116.5500329,818163.5,China,CN,CHN,Shandong,1930
Weifang,Weifang,36.7204059,119.1001098,973866,China,CN,CHN,Shandong,1931
Taian,Taian,36.19999839,117.1200756,1629000,China,CN,CHN,Shandong,1932
Heze,Heze,35.22998008,115.4500484,796301,China,CN,CHN,Shandong,1933
Laiyang,Laiyang,36.9684011,120.7084354,209797,China,CN,CHN,Shandong,1934
Xinyu,Xinyu,27.80002016,114.9299768,505240,China,CN,CHN,Jiangxi,1935
Ganzhou,Ganzhou,25.91997988,114.9500272,1216134.5,China,CN,CHN,Jiangxi,1936
Jiujiang,Jiujiang,29.72997988,115.9800419,545616,China,CN,CHN,Jiangxi,1937
Changzhou,Changzhou,31.77998395,119.9699792,1138009,China,CN,CHN,Jiangsu,1938
Zhenjiang,Zhenjiang,32.21998293,119.4300122,743276,China,CN,CHN,Jiangsu,1939
Nantong,Nantong,32.0303821,120.8250175,806625.5,China,CN,CHN,Jiangsu,1940
Jiaxing,Jiaxing,30.77040733,120.7499833,727050.5,China,CN,CHN,Zhejiang,1941
Huzhou,Huzhou,30.87037539,120.0999971,694660,China,CN,CHN,Zhejiang,1942
Shaoxing,Shaoxing,30.00037681,120.5700459,599141.5,China,CN,CHN,Zhejiang,1943
Jinhua,Jinhua,29.12004295,119.6499987,617529,China,CN,CHN,Zhejiang,1944
Liaoyuan,Liaoyuan,42.89997703,125.1299743,485898.5,China,CN,CHN,Jilin,1945
Tumen,Tumen,42.9699986,129.8200756,89220,China,CN,CHN,Jilin,1946
Siping,Siping,43.17001223,124.3300232,528811,China,CN,CHN,Jilin,1947
Baicheng,Baicheng,45.62001772,122.8200378,351915.5,China,CN,CHN,Jilin,1948
Wuhai,Wuhai,39.66469647,106.8122294,218427,China,CN,CHN,Nei Mongol,1949
Erenhot,Erenhot,43.66155845,111.9654549,19357,China,CN,CHN,Nei Mongol,1950
Jining,Jining,41.02998781,113.0800122,270236.5,China,CN,CHN,Nei Mongol,1951
Arxan,Arxan,47.18330731,119.9666202,32023,China,CN,CHN,Nei Mongol,1952
Manzhouli,Manzhouli,49.59998151,117.4299792,74214,China,CN,CHN,Nei Mongol,1953
Xilinhot,Xilinhot,43.94433189,116.0443274,116156.5,China,CN,CHN,Nei Mongol,1954
Heihe,Heihe,50.25001935,127.4460087,54923,China,CN,CHN,Heilongjiang,1955
Qitaihe,Qitaihe,45.7999809,130.8500386,397825,China,CN,CHN,Heilongjiang,1956
Yichun,Yichun,47.69994244,128.8999768,443111.5,China,CN,CHN,Heilongjiang,1957
Hegang,Hegang,47.40001243,130.3700162,657833.5,China,CN,CHN,Heilongjiang,1958
Nenjiang,Nenjiang,49.1799813,125.2300199,79685,China,CN,CHN,Heilongjiang,1959
Nehe,Nehe,48.48999758,124.8800154,74937.5,China,CN,CHN,Heilongjiang,1960
Mudangiang,Mudangiang,44.57501691,129.5900122,954957.5,China,CN,CHN,Heilongjiang,1961
